G_Date,G_Q,G_cd,L_Date,L_Q,L_cd ,VG_Date,VG_Q,VG_cd,WOB_Date,WOB_Q,WOB_cd
9/10/2024,13.1,P ,,,,,,,10/12/2024,113,P 
9/10/2024,12.7,P ,,,,,,,10/12/2024,111,P 
9/10/2024,12.7,P ,,,,,,,10/12/2024,109,P 
9/10/2024,13.1,P ,,,,,,,10/12/2024,107,P 
9/10/2024,12.7,P ,,,,,,,10/12/2024,106,P 
9/10/2024,13.1,P ,,,,,,,10/12/2024,104,P 
9/10/2024,13.1,P ,,,,,,,10/12/2024,101,P 
9/11/2024,13.1,P ,,,,,,,10/12/2024,99,P 
9/11/2024,13.4,P ,,,,,,,10/12/2024,99,P 
9/11/2024,13.8,P ,,,,,,,10/12/2024,95.7,P 
9/11/2024,13.4,P ,,,,,,,10/12/2024,95.7,P 
9/11/2024,13.8,P ,,,,,,,10/12/2024,92.5,P 
9/11/2024,13.8,P ,,,,,,,10/12/2024,90.9,P 
9/11/2024,14.1,P ,,,,,,,10/12/2024,89.3,P 
9/11/2024,14.1,P ,,,,,,,10/12/2024,87.8,P 
9/11/2024,14.1,P ,,,,,,,10/12/2024,86.2,P 
9/11/2024,14.1,P ,,,,,,,10/12/2024,84.7,P 
9/11/2024,13.8,P ,,,,,,,10/12/2024,84.7,P 
9/11/2024,13.8,P ,,,,,,,10/12/2024,81.6,P 
9/11/2024,13.4,P ,,,,,,,10/12/2024,80.1,P 
9/11/2024,13.8,P ,,,,,,,10/12/2024,80.1,P 
9/11/2024,13.8,P ,,,,,,,10/12/2024,78.6,P 
9/11/2024,13.8,P ,,,,,,,10/13/2024,75.7,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,75.7,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,75.7,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,74.2,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,72.8,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,71.3,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,71.3,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,69.9,P 
9/11/2024,13.4,P ,,,,,,,10/13/2024,68.5,P 
9/11/2024,13.8,P ,,,,,,,10/13/2024,68.5,P 
9/11/2024,13.8,P ,,,,,,,10/13/2024,67.1,P 
9/11/2024,13.8,P ,,,,,,,10/13/2024,65.8,P 
9/11/2024,14.1,P ,,,,,,,10/13/2024,64.4,P 
9/11/2024,14.5,P ,,,,,,,10/13/2024,64.4,P 
9/11/2024,14.9,P ,,,,,,,10/13/2024,63,P 
9/11/2024,14.9,P ,,,,,,,10/13/2024,63,P 
9/11/2024,15.2,P ,,,,,,,10/13/2024,63,P 
9/11/2024,15.2,P ,,,,,,,10/13/2024,61.7,P 
9/11/2024,15.6,P ,,,,,,,10/13/2024,60.4,P 
9/11/2024,16,P ,,,,,,,10/13/2024,60.4,P 
9/11/2024,16.4,P ,,,,,,,10/13/2024,59.1,P 
9/11/2024,16.4,P ,,,,,,,10/13/2024,59.1,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,57.8,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,57.8,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,56.5,P 
9/11/2024,17.6,P ,,,,,,,10/13/2024,56.5,P 
9/11/2024,17.6,P ,,,,,,,10/13/2024,56.5,P 
9/11/2024,18.1,P ,,,,,,,10/13/2024,55.2,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,54,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,54,P 
9/11/2024,18.1,P ,,,,,,,10/13/2024,54,P 
9/11/2024,18.1,P ,,,,,,,10/13/2024,52.7,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,52.7,P 
9/11/2024,18.9,P ,,,,,,,10/13/2024,51.5,P 
9/11/2024,19.4,P ,,,,,,,10/13/2024,51.5,P 
9/11/2024,19.9,P ,,,,,,,10/13/2024,51.5,P 
9/11/2024,19.4,P ,,,,,,,10/13/2024,50.3,P 
9/11/2024,19.9,P ,,,,,,,10/13/2024,50.3,P 
9/11/2024,19.9,P ,,,,,,,10/13/2024,49.1,P 
9/11/2024,19.9,P ,,,,,,,10/13/2024,49.1,P 
9/11/2024,20.3,P ,,,,,,,10/13/2024,49.1,P 
9/11/2024,19.9,P ,,,,,,,10/13/2024,47.9,P 
9/11/2024,19.9,P ,,,,,,,10/13/2024,47.9,P 
9/11/2024,18.9,P ,,,,,,,10/13/2024,47.9,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,47.9,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,46.7,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,46.7,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,46.7,P 
9/11/2024,18.1,P ,,,,,,,10/13/2024,46.7,P 
9/11/2024,18.1,P ,,,,,,,10/13/2024,46.7,P 
9/11/2024,17.6,P ,,,,,,,10/13/2024,46.7,P 
9/11/2024,17.6,P ,,,,,,,10/13/2024,45.6,P 
9/11/2024,17.6,P ,,,,,,,10/13/2024,45.6,P 
9/11/2024,17.6,P ,,,,,,,10/13/2024,45.6,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,45.6,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,45.6,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,45.6,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,46.7,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,47.9,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,47.9,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,50.3,P 
9/11/2024,16.4,P ,,,,,,,10/13/2024,52.7,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,55.2,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,56.5,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,57.8,P 
9/11/2024,16.8,P ,,,,,,,10/13/2024,60.4,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,63,P 
9/11/2024,17.2,P ,,,,,,,10/13/2024,63,P 
9/11/2024,17.6,P ,,,,,,,10/13/2024,64.4,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,64.4,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,64.4,P 
9/11/2024,18.5,P ,,,,,,,10/13/2024,63,P 
9/11/2024,18.9,P ,,,,,,,10/13/2024,61.7,P 
9/11/2024,19.4,P ,,,,,,,10/13/2024,61.7,P 
9/11/2024,19.4,P ,,,,,,,10/13/2024,61.7,P 
9/11/2024,20.8,P ,,,,,,,10/13/2024,60.4,P 
9/11/2024,21.3,P ,,,,,,,10/13/2024,60.4,P 
9/11/2024,22.3,P ,,,,,,,10/13/2024,59.1,P 
9/11/2024,24.4,P ,,,,,,,10/13/2024,59.1,P 
9/11/2024,26.6,P ,,,,,,,10/13/2024,57.8,P 
9/11/2024,27.8,P ,,,,,,,10/13/2024,57.8,P 
9/12/2024,29,P ,,,,,,,10/13/2024,56.5,P 
9/12/2024,29,P ,,,,,,,10/13/2024,56.5,P 
9/12/2024,29.6,P ,,,,,,,10/13/2024,55.2,P 
9/12/2024,30.9,P ,,,,,,,10/13/2024,55.2,P 
9/12/2024,31.6,P ,,,,,,,10/13/2024,55.2,P 
9/12/2024,31.6,P ,,,,,,,10/13/2024,55.2,P 
9/12/2024,32.2,P ,,,,,,,10/13/2024,54,P 
9/12/2024,32.9,P ,,,,,,,10/13/2024,54,P 
9/12/2024,35,P ,,,,,,,10/13/2024,54,P 
9/12/2024,35.7,P ,,,,,,,10/13/2024,52.3,P 
9/12/2024,38.7,P ,,,,,,,10/13/2024,51.5,P 
9/12/2024,38.7,P ,,,,,,,10/14/2024,50.3,P 
9/12/2024,38.7,P ,,,,,,,10/14/2024,50.3,P 
9/12/2024,39.5,P ,,,,,,,10/14/2024,49.1,P 
9/12/2024,38,P ,,,,,,,10/14/2024,49.1,P 
9/12/2024,38,P ,,,,,,,10/14/2024,49.1,P 
9/12/2024,38,P ,,,,,,,10/14/2024,49.1,P 
9/12/2024,38,P ,,,,,,,10/14/2024,47.9,P 
9/12/2024,38.7,P ,,,,,,,10/14/2024,47.9,P 
9/12/2024,38,P ,,,,,,,10/14/2024,47.9,P 
9/12/2024,38,P ,,,,,,,10/14/2024,47.9,P 
9/12/2024,38,P ,,,,,,,10/14/2024,46.7,P 
9/12/2024,38,P ,,,,,,,10/14/2024,46.7,P 
9/12/2024,38,P ,,,,,,,10/14/2024,46.7,P 
9/12/2024,37.2,P ,,,,,,,10/14/2024,45.6,P 
9/12/2024,37.2,P ,,,,,,,10/14/2024,45.6,P 
9/12/2024,37.2,P ,,,,,,,10/14/2024,45.6,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,45.6,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,44.4,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,44.4,P 
9/12/2024,35.7,P ,,,,,,,10/14/2024,44.4,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,44.4,P 
9/12/2024,35.7,P ,,,,,,,10/14/2024,43.2,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,43.2,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,43.2,P 
9/12/2024,37.2,P ,,,,,,,10/14/2024,43.2,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,43.2,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,42,P 
9/12/2024,36.5,P ,,,,,,,10/14/2024,42,P 
9/12/2024,35.7,P ,,,,,,,10/14/2024,42,P 
9/12/2024,35.7,P ,,,,,,,10/14/2024,40.8,P 
9/12/2024,35.7,P ,,,,,,,10/14/2024,40.8,P 
9/12/2024,34.3,P ,,,,,,,10/14/2024,40.8,P 
9/12/2024,35,P ,,,,,,,10/14/2024,40.8,P 
9/12/2024,35,P ,,,,,,,10/14/2024,39.6,P 
9/12/2024,35,P ,,,,,,,10/14/2024,39.6,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,39.6,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,39.6,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,39.6,P 
9/12/2024,34.3,P ,,,,,,,10/14/2024,38.4,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,38.4,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,38.4,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,38.4,P 
9/12/2024,32.9,P ,,,,,,,10/14/2024,37.3,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,37.3,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,35.3,P:e 
9/12/2024,33.6,P ,,,,,,,10/14/2024,35,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,36.1,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,35,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,35,P 
9/12/2024,34.3,P ,,,,,,,10/14/2024,35,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,35,P 
9/12/2024,34.3,P ,,,,,,,10/14/2024,35,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,33.9,P 
9/12/2024,34.3,P ,,,,,,,10/14/2024,33.9,P 
9/12/2024,34.3,P ,,,,,,,10/14/2024,33.9,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,33.9,P 
9/12/2024,33.6,P ,,,,,,,10/14/2024,32.8,P 
9/12/2024,32.9,P ,,,,,,,10/14/2024,32.8,P 
9/12/2024,32.9,P ,,,,,,,10/14/2024,32.8,P 
9/12/2024,32.9,P ,,,,,,,10/14/2024,32.8,P 
9/12/2024,32.9,P ,,,,,,,10/14/2024,32.8,P 
9/12/2024,32.9,P ,,,,,,,10/14/2024,32.8,P 
9/12/2024,32.9,P ,,,,,,,10/14/2024,32.8,P 
9/12/2024,32.2,P ,,,,,,,10/14/2024,31.8,P 
9/12/2024,31.6,P ,,,,,,,10/14/2024,31.8,P 
9/12/2024,31.6,P ,,,,,,,10/14/2024,31.8,P 
9/12/2024,31.6,P ,,,,,,,10/14/2024,31.8,P 
9/12/2024,30.9,P ,,,,,,,10/14/2024,31.8,P 
9/12/2024,31.6,P ,,,,,,,10/14/2024,31.8,P 
9/12/2024,30.9,P ,,,,,,,10/14/2024,30.7,P 
9/12/2024,30.9,P ,,,,,,,10/14/2024,30.7,P 
9/12/2024,30.3,P ,,,,,,,10/14/2024,30.7,P 
9/12/2024,30.3,P ,,,,,,,10/14/2024,30.7,P 
9/12/2024,30.3,P ,,,,,,,10/14/2024,30.7,P 
9/12/2024,30.3,P ,,,,,,,10/14/2024,30.7,P 
9/12/2024,29.6,P ,,,,,,,10/14/2024,30.7,P 
9/12/2024,29.6,P ,,,,,,,10/14/2024,29.7,P 
9/12/2024,29.6,P ,,,,,,,10/14/2024,29.7,P 
9/12/2024,29,P ,,,,,,,10/14/2024,29.7,P 
9/12/2024,29,P ,,,,,,,10/14/2024,29.7,P 
9/12/2024,29,P ,,,,,,,10/14/2024,29.7,P 
9/12/2024,29,P ,,,,,,,10/14/2024,29.7,P 
9/12/2024,28.4,P ,,,,,,,10/14/2024,28.7,P 
9/12/2024,29,P ,,,,,,,10/14/2024,28.7,P 
9/12/2024,28.4,P ,,,,,,,10/14/2024,28.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,27.8,P:e 
9/13/2024,28.4,P ,,,,,,,10/15/2024,27.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,27.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,27.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,27.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,27.7,P 
9/13/2024,29,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,29.6,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,30.3,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,30.3,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,30.3,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,29.6,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,29,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,26.7,P 
9/13/2024,29,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,29,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,29.6,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,29,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,28.4,P ,,,,,,,10/15/2024,25.7,P 
9/13/2024,27.8,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,27.2,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,27.8,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,27.8,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,27.8,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,27.2,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,27.2,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,26.6,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,26.6,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,26.6,P ,,,,,,,10/15/2024,24.8,P 
9/13/2024,26,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,26,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,26,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,26,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,26,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,25.5,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,25.5,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,25.5,P ,,,,,,,10/15/2024,23.8,P:e 
9/13/2024,24.9,P ,,,,,,,10/15/2024,23.8,P 
9/13/2024,24.9,P ,,,,,,,10/15/2024,22.9,P 
9/13/2024,24.9,P ,,,,,,,10/15/2024,22.9,P 
9/13/2024,24.9,P ,,,,,,,10/15/2024,22.9,P 
9/13/2024,24.4,P ,,,,,,,10/15/2024,22.9,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,22.9,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.3,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.3,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.3,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.3,P ,,,,,,,10/15/2024,22,P 
9/13/2024,23.3,P ,,,,,,,10/15/2024,22,P 
9/13/2024,22.8,P ,,,,,,,10/15/2024,22,P 
9/13/2024,22.8,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,22.3,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,22.3,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,22.3,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,22.3,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,22.3,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,22.3,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,22.8,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,23.3,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,25.5,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,26,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,26.6,P ,,,,,,,10/15/2024,21.1,P 
9/13/2024,29.6,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,29,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,27.2,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,26.6,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,25.5,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,24.9,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,24.4,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,23.8,P ,,,,,,,10/15/2024,20.2,P 
9/13/2024,23.8,P ,,,,,,,10/16/2024,19.6,P:e 
9/13/2024,23.3,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,22.8,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,23.3,P ,,,,,,,10/16/2024,19.4,P 
9/13/2024,23.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.8,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.8,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,21.8,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,22.3,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,21.8,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,21.8,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,21.8,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,21.8,P ,,,,,,,10/16/2024,18.6,P 
9/14/2024,21.8,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,21.8,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,21.3,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,21.3,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.8,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.8,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.8,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,21.3,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.8,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,17.7,P:e 
9/14/2024,19.9,P ,,,,,,,10/16/2024,17.7,P:e 
9/14/2024,20.3,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.4,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,19.4,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,17.7,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.8,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.8,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.9,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,20.8,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,20.3,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,19.9,P ,,,,,,,10/16/2024,16.2,P 
9/14/2024,18.9,P ,,,,,,,10/17/2024,16.2,P 
9/14/2024,18.5,P ,,,,,,,10/17/2024,16.2,P 
9/14/2024,18.9,P ,,,,,,,10/17/2024,16.2,P:e 
9/14/2024,18.1,P ,,,,,,,10/17/2024,16.2,P 
9/14/2024,18.1,P ,,,,,,,10/17/2024,16.2,P 
9/14/2024,18.1,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,17.2,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,17.2,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,17.2,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,17.2,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,16.8,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,16.8,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,16.8,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,16.8,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,16.8,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,16.8,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,16.8,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,17.2,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,17.2,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,17.6,P ,,,,,,,10/17/2024,15.4,P 
9/14/2024,18.1,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,17.6,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,18.5,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,19.4,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,19.9,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,20.3,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,20.8,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,21.3,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,21.8,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,22.3,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,22.8,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,23.3,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,23.8,P ,,,,,,,10/17/2024,14.6,P 
9/14/2024,24.4,P ,,,,,,,10/17/2024,14.6,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,14.6,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,14.6,P 
9/15/2024,26,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,26,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,26.6,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,26.6,P ,,,,,,,10/17/2024,14.2,P:e 
9/15/2024,27.2,P ,,,,,,,10/17/2024,14.5,P:e 
9/15/2024,28.4,P ,,,,,,,10/17/2024,14.6,P 
9/15/2024,27.8,P ,,,,,,,10/17/2024,14.6,P 
9/15/2024,28.4,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,27.8,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,26.6,P ,,,,,,,10/17/2024,14.6,P 
9/15/2024,26.6,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,24.4,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,24.4,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.9,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.2,P 
